wav,label
rkge1156-reverberacion_MediumLow-air_phone_office_hfrp_0.wav,reverberacion_MediumLow
BPFA0200-clipping_20_40_percent-0.2191-12832.wav,clipping_20_40_percent
OCFA0055-reverberacion_Lowhight-air_binaural_meeting_0_1_5.wav,reverberacion_Lowhight
igge0844-clipping_5_10_percent-0.0637-3252.wav,clipping_5_10_percent
PAFP0036-reverberacion_MediumHight-air_binaural_lecture_0_1_3.wav,reverberacion_MediumHight
XHFA0180-noise_0_5db_SNR-4.51-PCAFETER.wav,noise_0_5db_SNR
JDFA0024-clipping_09_5_percent-0.0152-897.wav,clipping_09_5_percent
XKFA0142-noise_10_20db_SNR-17.8-DKITCHEN.wav,noise_10_20db_SNR
XSFA0020-noise_10_20db_SNR-17.18-PCAFETER.wav,noise_10_20db_SNR
NDFA0148-reverberacion_MediumHight-air_binaural_lecture_0_1_4.wav,reverberacion_MediumHight
rkge1156-noise_5_10db_SNR-8.59-STRAFFIC.wav,noise_5_10db_SNR
BCFA0187-reverberacion_Lowhight-air_binaural_meeting_0_1_2.wav,reverberacion_Lowhight
AAFA0063-reverberacion_MediumHight-air_binaural_lecture_1_1_5.wav,reverberacion_MediumHight
BWFA0142-reverberacion_MediumLow-air_binaural_office_1_1_1.wav,reverberacion_MediumLow
YDFP0414-limpio.wav,limpio
JRFA0179-clipping_20_40_percent-0.2149-14705.wav,clipping_20_40_percent
abge3782-clipping_09_5_percent-0.0336-2100.wav,clipping_09_5_percent
egge0643-reverberacion_MediumLow-air_phone_kitchen_hhp_0.wav,reverberacion_MediumLow
lgge1190-reverberacion_MediumHight-air_binaural_lecture_1_1_5.wav,reverberacion_MediumHight
XMFA0197-noise_0_5db_SNR-4.28-NRIVER.wav,noise_0_5db_SNR
UEFP0352-reverberacion_Lowhight-air_binaural_meeting_0_1_2.wav,reverberacion_Lowhight
XLFA0121-reverberacion_Hight-air_phone_corridor_hfrp_1.wav,reverberacion_Hight
aage4121-limpio.wav,limpio
GRFA0110-reverberacion_MediumHight-air_binaural_lecture_0_1_1.wav,reverberacion_MediumHight
rdge1936-limpio.wav,limpio
GTFA0003-reverberacion_Hight-air_binaural_aula_carolina_1_1_3_135_3.wav,reverberacion_Hight
roge1448-reverberacion_Hight-air_binaural_aula_carolina_0_1_1_90_3.wav,reverberacion_Hight
CPFA0139-clipping_20_40_percent-0.2211-9337.wav,clipping_20_40_percent
GRFA0110-reverberacion_Lowhight-air_binaural_meeting_0_1_4.wav,reverberacion_Lowhight
TLFA0141-reverberacion_MediumHight-air_binaural_lecture_1_1_5.wav,reverberacion_MediumHight
OIFA0101-clipping_5_10_percent-0.0664-3247.wav,clipping_5_10_percent
rtge2508-reverberacion_Hight-air_phone_corridor_hfrp_0.wav,reverberacion_Hight
CDFA0164-reverberacion_Lowhight-air_binaural_meeting_1_1_2.wav,reverberacion_Lowhight
rage1549-reverberacion_MediumLow-air_binaural_office_0_1_3.wav,reverberacion_MediumLow
GSFA0029-noise_10_20db_SNR-16.55-DKITCHEN.wav,noise_10_20db_SNR
evge0140-limpio.wav,limpio
PEFP0240-clipping_09_5_percent-0.0132-976.wav,clipping_09_5_percent
ljge0234-noise_5_10db_SNR-5.76-PCAFETER.wav,noise_5_10db_SNR
ntge3385-clipping_09_5_percent-0.0476-3325.wav,clipping_09_5_percent
zgge2390-clipping_40_70_percent-0.6643-55119.wav,clipping_40_70_percent
gsge3930-noise_5_10db_SNR-5.68-PCAFETER.wav,noise_5_10db_SNR
abge3782-noise_10_20db_SNR-14.58-DKITCHEN.wav,noise_10_20db_SNR
GUFA0132-reverberacion_Lowhight-air_binaural_meeting_0_1_3.wav,reverberacion_Lowhight
BKFA0122-reverberacion_Hight-air_phone_corridor_hhp_1.wav,reverberacion_Hight
zige0664-clipping_20_40_percent-0.351-15686.wav,clipping_20_40_percent
xuge3016-reverberacion_Lowhight-air_binaural_meeting_1_1_1.wav,reverberacion_Lowhight
JHFA0168-limpio.wav,limpio
DBFP0092-clipping_09_5_percent-0.0122-651.wav,clipping_09_5_percent
etge1874-clipping_5_10_percent-0.078-2695.wav,clipping_5_10_percent
rjge2115-reverberacion_Lowhight-air_binaural_meeting_1_1_3.wav,reverberacion_Lowhight
YEFP0474-limpio.wav,limpio
lgge1190-clipping_20_40_percent-0.3044-19676.wav,clipping_20_40_percent
PIFP0439-reverberacion_Hight-air_binaural_aula_carolina_0_1_2_90_3.wav,reverberacion_Hight
rpge1593-clipping_20_40_percent-0.2123-6261.wav,clipping_20_40_percent
BAFA0161-noise_5_10db_SNR-8.17-STRAFFIC.wav,noise_5_10db_SNR
BCFA0187-reverberacion_MediumLow-air_phone_office_hhp_0.wav,reverberacion_MediumLow
zgge2390-clipping_20_40_percent-0.2241-18594.wav,clipping_20_40_percent
BAFA0161-clipping_20_40_percent-0.3369-17489.wav,clipping_20_40_percent
BWFA0142-noise_0_5db_SNR-3.02-DKITCHEN.wav,noise_0_5db_SNR
NBFA0170-clipping_09_5_percent-0.0231-1192.wav,clipping_09_5_percent
GEFA0005-limpio.wav,limpio
NFFA0038-reverberacion_Hight-air_phone_corridor_hhp_0.wav,reverberacion_Hight
OFFA0006-clipping_40_70_percent-0.5836-29437.wav,clipping_40_70_percent
BNFA0015-reverberacion_Hight-air_binaural_aula_carolina_0_1_2_90_3.wav,reverberacion_Hight
JLFA0168-noise_10_20db_SNR-16.98-STRAFFIC.wav,noise_10_20db_SNR
vage2182-reverberacion_Hight-air_phone_corridor_hfrp_1.wav,reverberacion_Hight
etge1874-clipping_09_5_percent-0.0436-1507.wav,clipping_09_5_percent
grge3649-reverberacion_MediumLow-air_binaural_office_0_1_1.wav,reverberacion_MediumLow
OAFA0193-clipping_40_70_percent-0.632-29926.wav,clipping_40_70_percent
