wav,label
ryge4176-noise_0_5db_SNR-3.45-STRAFFIC.wav,noise_0_5db_SNR
GRFA0193-noise_10_20db_SNR-13.97-STRAFFIC.wav,noise_10_20db_SNR
mbge3682-clipping_5_10_percent-0.0779-3534.wav,clipping_5_10_percent
BXFA0103-reverberacion_MediumHight-air_binaural_lecture_0_1_5.wav,reverberacion_MediumHight
TAFA0121-clipping_20_40_percent-0.2199-10756.wav,clipping_20_40_percent
tsge4050-noise_0_5db_SNR-0.02-DKITCHEN.wav,noise_0_5db_SNR
PDFP0169-clipping_40_70_percent-0.4623-22528.wav,clipping_40_70_percent
XLFA0182-noise_0_5db_SNR-2.4-DKITCHEN.wav,noise_0_5db_SNR
NXFA0103-reverberacion_MediumLow-air_binaural_office_0_1_1.wav,reverberacion_MediumLow
gsge3510-clipping_40_70_percent-0.5337-20233.wav,clipping_40_70_percent
ijge1183-limpio.wav,limpio
rtge1740-clipping_20_40_percent-0.3249-12409.wav,clipping_20_40_percent
OLFA0196-clipping_5_10_percent-0.073-2980.wav,clipping_5_10_percent
iege1898-clipping_09_5_percent-0.0363-1863.wav,clipping_09_5_percent
JMFA0016-clipping_40_70_percent-0.6912-40895.wav,clipping_40_70_percent
BHFA0168-reverberacion_MediumHight-air_binaural_lecture_0_1_4.wav,reverberacion_MediumHight
DEFP0237-noise_5_10db_SNR-9.24-STRAFFIC.wav,noise_5_10db_SNR
NWFA0018-clipping_5_10_percent-0.0508-2505.wav,clipping_5_10_percent
inge3399-reverberacion_Lowhight-air_binaural_meeting_1_1_2.wav,reverberacion_Lowhight
PHFP0399-reverberacion_Lowhight-air_binaural_meeting_0_1_2.wav,reverberacion_Lowhight
JMFA0016-noise_10_20db_SNR-11.68-PCAFETER.wav,noise_10_20db_SNR
PJFP0480-noise_0_5db_SNR-3.38-STRAFFIC.wav,noise_0_5db_SNR
vmge4078-clipping_40_70_percent-0.4727-25350.wav,clipping_40_70_percent
OCFA0087-clipping_09_5_percent-0.0154-610.wav,clipping_09_5_percent
enge0861-clipping_40_70_percent-0.5213-16523.wav,clipping_40_70_percent
NDFA0180-noise_5_10db_SNR-6.25-STRAFFIC.wav,noise_5_10db_SNR
mbge3682-noise_0_5db_SNR-1.92-DKITCHEN.wav,noise_0_5db_SNR
bwge3448-noise_0_5db_SNR-2.81-STRAFFIC.wav,noise_0_5db_SNR
OOFA0010-clipping_5_10_percent-0.0772-4107.wav,clipping_5_10_percent
GSFA0157-noise_0_5db_SNR-2.44-PCAFETER.wav,noise_0_5db_SNR
NVFA0123-reverberacion_Lowhight-air_binaural_meeting_0_1_1.wav,reverberacion_Lowhight
OOFA0010-reverberacion_Lowhight-air_binaural_meeting_0_1_5.wav,reverberacion_Lowhight
tsge4050-clipping_40_70_percent-0.4934-31571.wav,clipping_40_70_percent
DJFP0492-noise_10_20db_SNR-13.2-NRIVER.wav,noise_10_20db_SNR
rege0641-clipping_40_70_percent-0.443-13005.wav,clipping_40_70_percent
PBFP0077-noise_5_10db_SNR-6.45-DKITCHEN.wav,noise_5_10db_SNR
JFFA0188-clipping_09_5_percent-0.0339-1714.wav,clipping_09_5_percent
lcge2194-clipping_5_10_percent-0.0891-6403.wav,clipping_5_10_percent
mbge3682-reverberacion_MediumHight-air_binaural_lecture_1_1_4.wav,reverberacion_MediumHight
KDFP0405-reverberacion_Hight-air_binaural_aula_carolina_0_1_1_90_3.wav,reverberacion_Hight
BUFA0164-reverberacion_MediumHight-air_binaural_lecture_1_1_2.wav,reverberacion_MediumHight
ODFA0164-reverberacion_Lowhight-air_binaural_meeting_0_1_4.wav,reverberacion_Lowhight
vage1030-clipping_09_5_percent-0.0127-599.wav,clipping_09_5_percent
eige2277-limpio.wav,limpio
guge3059-noise_5_10db_SNR-7.16-NRIVER.wav,noise_5_10db_SNR
euge0115-reverberacion_Lowhight-air_binaural_meeting_1_1_1.wav,reverberacion_Lowhight
HBFP0093-reverberacion_MediumHight-air_binaural_lecture_1_1_2.wav,reverberacion_MediumHight
YEFP0483-reverberacion_Hight-air_phone_corridor_hhp_0.wav,reverberacion_Hight
emge1100-clipping_5_10_percent-0.0833-2230.wav,clipping_5_10_percent
rlge1061-noise_5_10db_SNR-8.09-DKITCHEN.wav,noise_5_10db_SNR
zjge0120-noise_0_5db_SNR-4.37-STRAFFIC.wav,noise_0_5db_SNR
