wav,label
23005516_03005516_2019-11-04T16.40.44.499_seq4.wav,limpio
23005516_2019-11-04T16.40.44.499_seq1.wav,limpio
23005516_2019-11-04T16.43.50.379_seq6.wav,limpio
23005516_00551211_2019-11-04T16.43.50.379_seq2.wav,limpio
23005516_2019-11-04T16.43.50.379_seq4.wav,limpio
23005516_2019-11-04T16.40.44.499_seq3.wav,limpio
77839548_2019-11-04T17.13.36.203_seq3.wav,limpio
23005516_03005516_2019-11-04T16.40.44.499_seq2.wav,limpio
23005516_2019-11-04T16.40.44.499_seq6.wav,limpio
77839548_2019-11-04T17.13.36.203_seq2.wav,limpio
23042555_2019-11-04T16.33.47.977_seq1.wav,limpio
23042555_2019-11-04T16.33.47.977_seq3.wav,limpio
77839548_2019-11-04T17.13.36.203_seq1.wav,limpio
23042555_2019-11-04T16.33.47.977_seq2.wav,limpio
77756796_2019-11-04T16.31.03.267_seq4.wav,limpio
77756796_2019-11-04T16.31.03.267_seq2.wav,limpio
48524107_2019-11-04T16.48.33.941_seq1.wav,limpio
73570907_2019-11-04T17.02.14.780_seq1.wav,limpio
23042555_23045552_2019-11-04T16.32.38.782_seq1.wav,limpio
73570907_2019-11-04T17.02.14.780_seq3.wav,limpio
77756796_2019-11-04T16.31.03.267_seq1.wav,limpio
48524107_2019-11-04T16.48.33.941_seq2.wav,limpio
23005516_23002551_2019-11-04T16.43.50.379_seq7.wav,limpio
48524107_2019-11-04T16.48.33.941_seq3.wav,limpio
73570907_2019-11-04T17.02.14.780_seq2.wav,limpio
23005516_03005511_2019-11-04T16.43.50.379_seq3.wav,limpio
20082422_2019-11-04T17.10.14.673_seq3.wav,limpio
48524107_2019-11-04T16.50.01.179_seq2.wav,limpio
77756796_77756726_2019-11-04T16.31.03.267_seq3.wav,limpio
48486908_2019-11-04T16.37.03.755_seq2.wav,limpio
48486908_2019-11-04T16.37.03.755_seq3.wav,limpio
77839548_2019-11-04T17.11.46.388_seq1.wav,limpio
23042555_2019-11-04T16.35.13.832_seq1.wav,limpio
48524107_2019-11-04T16.50.01.179_seq3.wav,limpio
20082422_2019-11-04T17.10.14.673_seq2.wav,limpio
48524107_2019-11-04T16.50.01.179_seq1.wav,limpio
23042555_2019-11-04T16.35.13.832_seq3.wav,limpio
77839548_2019-11-04T17.11.46.388_seq3.wav,limpio
48486908_2019-11-04T16.37.03.755_seq1.wav,limpio
77839548_2019-11-04T17.11.46.388_seq2.wav,limpio
23042555_2019-11-04T16.35.13.832_seq2.wav,limpio
20082422_2019-11-04T17.10.14.673_seq1.wav,limpio
48615947_2019-11-04T16.53.47.999_seq1.wav,limpio
12345678_2019-11-04T16.55.36.307_seq3.wav,limpio
48486908_2019-11-04T16.35.40.229_seq2.wav,limpio
48486908_2019-11-04T16.35.40.229_seq3.wav,limpio
12345678_2019-11-04T16.55.36.307_seq2.wav,limpio
48615947_2019-11-04T16.53.47.999_seq2.wav,limpio
48486908_2019-11-04T16.35.40.229_seq1.wav,limpio
12345678_2019-11-04T16.55.36.307_seq1.wav,limpio
48615947_2019-11-04T16.53.47.999_seq3.wav,limpio
23005516_23200551_2019-11-04T16.43.50.379_seq5.wav,limpio
48615947_2019-11-04T16.52.05.071_seq2.wav,limpio
48615947_2019-11-04T16.52.05.071_seq3.wav,limpio
23038038_2019-11-04T16.38.41.752_seq1.wav,limpio
73570907_2019-11-04T17.03.49.551_seq1.wav,limpio
73570907_2019-11-04T17.03.49.551_seq3.wav,limpio
23038038_2019-11-04T16.38.41.752_seq3.wav,limpio
48615947_2019-11-04T16.52.05.071_seq1.wav,limpio
23038038_2019-11-04T16.38.41.752_seq2.wav,limpio
73570907_2019-11-04T17.03.49.551_seq2.wav,limpio
20082422_2019-11-04T17.08.51.938_seq2.wav,limpio
12345678_2019-11-04T16.57.11.692_seq3.wav,limpio
77756796_2019-11-04T16.29.37.034_seq3.wav,limpio
23005516_00025516_2019-11-04T16.43.50.379_seq1.wav,limpio
23005516_2019-11-04T16.43.50.379_seq8.wav,limpio
77756796_2019-11-04T16.29.37.034_seq2.wav,limpio
12345678_2019-11-04T16.57.11.692_seq2.wav,limpio
20082422_2019-11-04T17.08.51.938_seq3.wav,limpio
20082422_2019-11-04T17.08.51.938_seq1.wav,limpio
77756796_2019-11-04T16.29.37.034_seq1.wav,limpio
23005516_23005251_2019-11-04T16.40.44.499_seq5.wav,limpio
12345678_2019-11-04T16.57.11.692_seq1.wav,limpio
