wav,label
guge3043-noise_0_5db_SNR-3.48-DKITCHEN.wav,noise_0_5db_SNR
lige1816-noise_0_5db_SNR-2.92-PSTATION.wav,noise_0_5db_SNR
JTFA0090-noise_0_5db_SNR-4.8-TMETRO.wav,noise_0_5db_SNR
ebge0494-noise_0_5db_SNR-3.8-PSTATION.wav,noise_0_5db_SNR
vige2334-noise_0_5db_SNR-2.65-PSQUARE.wav,noise_0_5db_SNR
XFFA0048-noise_0_5db_SNR-2.68-CAR.wav,noise_0_5db_SNR
JJFA0024-noise_0_5db_SNR-0.13-DKITCHEN.wav,noise_0_5db_SNR
GGFA0167-noise_0_5db_SNR-1.47-CAR.wav,noise_0_5db_SNR
XDFA0004-noise_0_5db_SNR-3.26-STRAFFIC.wav,noise_0_5db_SNR
edge2224-noise_0_5db_SNR-1.45-PSTATION.wav,noise_0_5db_SNR
PGFP0305-noise_0_5db_SNR-3.45-DKITCHEN.wav,noise_0_5db_SNR
TDFA0156-noise_0_5db_SNR-3.74-TMETRO.wav,noise_0_5db_SNR
trge3289-noise_0_5db_SNR-2.7-PSQUARE.wav,noise_0_5db_SNR
GOFA0016-noise_0_5db_SNR-2.6-PSTATION.wav,noise_0_5db_SNR
DAFP0002-noise_0_5db_SNR-4.51-TMETRO.wav,noise_0_5db_SNR
NOFA0035-noise_0_5db_SNR-2.04-PSTATION.wav,noise_0_5db_SNR
BDFA0036-noise_0_5db_SNR-3.5-PSTATION.wav,noise_0_5db_SNR
BOFA0199-noise_0_5db_SNR-0.76-STRAFFIC.wav,noise_0_5db_SNR
NIFA0119-noise_0_5db_SNR-3.39-TMETRO.wav,noise_0_5db_SNR
NVFA0079-noise_0_5db_SNR-3.13-PSTATION.wav,noise_0_5db_SNR
nyge3062-noise_0_5db_SNR-4.01-STRAFFIC.wav,noise_0_5db_SNR
PFFP0285-noise_0_5db_SNR-3.73-TMETRO.wav,noise_0_5db_SNR
DJFP0474-noise_0_5db_SNR-2.1-TMETRO.wav,noise_0_5db_SNR
NKFA0094-noise_0_5db_SNR-4.44-CAR.wav,noise_0_5db_SNR
YCFP0267-noise_0_5db_SNR-4.55-TMETRO.wav,noise_0_5db_SNR
erge0960-noise_0_5db_SNR-3.36-TMETRO.wav,noise_0_5db_SNR
rwge0033-noise_0_5db_SNR-3.24-PSTATION.wav,noise_0_5db_SNR
KBFP0225-noise_0_5db_SNR-4.07-CAR.wav,noise_0_5db_SNR
zege2004-noise_0_5db_SNR-4.3-DKITCHEN.wav,noise_0_5db_SNR
NHFA0120-noise_0_5db_SNR-4.09-PSTATION.wav,noise_0_5db_SNR
zage0368-noise_0_5db_SNR-0.92-CAR.wav,noise_0_5db_SNR
JOFA0074-noise_0_5db_SNR-4.89-DKITCHEN.wav,noise_0_5db_SNR
mage3521-noise_0_5db_SNR-3.64-TMETRO.wav,noise_0_5db_SNR
OOFA0096-noise_0_5db_SNR-0.17-DKITCHEN.wav,noise_0_5db_SNR
CMFA0172-noise_0_5db_SNR-4.56-TMETRO.wav,noise_0_5db_SNR
rhge2084-noise_0_5db_SNR-1.24-STRAFFIC.wav,noise_0_5db_SNR
GAFA0049-noise_0_5db_SNR-3.96-DKITCHEN.wav,noise_0_5db_SNR
vbge2231-noise_0_5db_SNR-2.99-STRAFFIC.wav,noise_0_5db_SNR
ibge2423-noise_0_5db_SNR-4.74-DKITCHEN.wav,noise_0_5db_SNR
GIFA0129-noise_0_5db_SNR-4.79-PSQUARE.wav,noise_0_5db_SNR
JSFA0116-noise_0_5db_SNR-1.14-PSTATION.wav,noise_0_5db_SNR
GPFA0191-noise_0_5db_SNR-1.35-CAR.wav,noise_0_5db_SNR
PCFP0121-noise_0_5db_SNR-3.3-CAR.wav,noise_0_5db_SNR
idge1561-noise_0_5db_SNR-4.84-CAR.wav,noise_0_5db_SNR
TGFA0055-noise_0_5db_SNR-5.0-CAR.wav,noise_0_5db_SNR
NNFA0143-noise_0_5db_SNR-3.22-TMETRO.wav,noise_0_5db_SNR
esge0385-noise_0_5db_SNR-4.31-DKITCHEN.wav,noise_0_5db_SNR
nwge3588-noise_0_5db_SNR-2.53-CAR.wav,noise_0_5db_SNR
JCFA0151-noise_0_5db_SNR-4.75-DKITCHEN.wav,noise_0_5db_SNR
NGFA0183-noise_0_5db_SNR-2.55-PSQUARE.wav,noise_0_5db_SNR
JIFA0087-noise_0_5db_SNR-3.34-TMETRO.wav,noise_0_5db_SNR
PBFP0095-noise_0_5db_SNR-3.93-STRAFFIC.wav,noise_0_5db_SNR
CEFA0049-noise_0_5db_SNR-4.38-STRAFFIC.wav,noise_0_5db_SNR
NWFA0006-noise_0_5db_SNR-1.34-PSTATION.wav,noise_0_5db_SNR
lage2144-noise_0_5db_SNR-0.14-TMETRO.wav,noise_0_5db_SNR
BSFA0074-noise_0_5db_SNR-3.17-PSQUARE.wav,noise_0_5db_SNR
rxge3235-noise_0_5db_SNR-0.3-STRAFFIC.wav,noise_0_5db_SNR
NJFA0148-noise_0_5db_SNR-1.65-PSQUARE.wav,noise_0_5db_SNR
MAFA0149-noise_0_5db_SNR-4.01-TMETRO.wav,noise_0_5db_SNR
jtge3694-noise_0_5db_SNR-0.54-DKITCHEN.wav,noise_0_5db_SNR
TBFA0010-noise_0_5db_SNR-2.21-PSQUARE.wav,noise_0_5db_SNR
HDFP0304-noise_0_5db_SNR-0.03-PSTATION.wav,noise_0_5db_SNR
rnge0583-noise_0_5db_SNR-4.0-STRAFFIC.wav,noise_0_5db_SNR
UBFP0076-noise_0_5db_SNR-1.63-TMETRO.wav,noise_0_5db_SNR
OEFA0113-noise_0_5db_SNR-0.88-DKITCHEN.wav,noise_0_5db_SNR
