wav,label
TGFA0055-reverberacion_Hight-air_binaural_aula_carolina_1_1_3_135_3.wav,reverberacion_Hight
XGFA0051-reverberacion_Hight-air_binaural_aula_carolina_0_1_1_90_3.wav,reverberacion_Hight
NNFA0143-reverberacion_Hight-air_binaural_aula_carolina_0_1_1_90_3.wav,reverberacion_Hight
NHFA0120-reverberacion_Hight-air_phone_corridor_hfrp_1.wav,reverberacion_Hight
XFFA0048-reverberacion_Hight-air_phone_corridor_hfrp_0.wav,reverberacion_Hight
CMFA0172-reverberacion_Hight-air_phone_corridor_hfrp_0.wav,reverberacion_Hight
bxge3125-reverberacion_Hight-air_binaural_aula_carolina_0_1_2_90_3.wav,reverberacion_Hight
BFFA0006-reverberacion_Hight-air_phone_corridor_hfrp_0.wav,reverberacion_Hight
juge3164-reverberacion_Hight-air_binaural_aula_carolina_0_1_1_90_3.wav,reverberacion_Hight
esge0385-reverberacion_Hight-air_binaural_aula_carolina_1_1_3_135_3.wav,reverberacion_Hight
elge2491-reverberacion_Hight-air_phone_corridor_hfrp_1.wav,reverberacion_Hight
vfge1515-reverberacion_Hight-air_phone_corridor_hfrp_1.wav,reverberacion_Hight
lige1816-reverberacion_Hight-air_phone_corridor_hhp_1.wav,reverberacion_Hight
TDFA0156-reverberacion_Hight-air_binaural_aula_carolina_1_1_3_135_3.wav,reverberacion_Hight
vbge2231-reverberacion_Hight-air_binaural_aula_carolina_0_1_2_90_3.wav,reverberacion_Hight
emge1772-reverberacion_Hight-air_binaural_aula_carolina_0_1_2_90_3.wav,reverberacion_Hight
zfge1525-reverberacion_Hight-air_phone_corridor_hfrp_1.wav,reverberacion_Hight
ldge0755-reverberacion_Hight-air_binaural_aula_carolina_1_1_3_135_3.wav,reverberacion_Hight
MAFA0149-reverberacion_Hight-air_phone_corridor_hfrp_1.wav,reverberacion_Hight
edge2224-reverberacion_Hight-air_phone_corridor_hfrp_0.wav,reverberacion_Hight
zjge0018-reverberacion_Hight-air_binaural_aula_carolina_0_1_2_90_3.wav,reverberacion_Hight
mage3521-reverberacion_Hight-air_phone_corridor_hhp_1.wav,reverberacion_Hight
TKFA0012-reverberacion_Hight-air_phone_corridor_hhp_1.wav,reverberacion_Hight
PFFP0285-reverberacion_Hight-air_phone_corridor_hfrp_0.wav,reverberacion_Hight
mbge3882-reverberacion_Hight-air_binaural_aula_carolina_1_1_3_135_3.wav,reverberacion_Hight
DJFP0474-reverberacion_Hight-air_phone_corridor_hhp_1.wav,reverberacion_Hight
bwge3788-reverberacion_Hight-air_phone_corridor_hfrp_0.wav,reverberacion_Hight
lbge0609-reverberacion_Hight-air_binaural_aula_carolina_0_1_1_90_3.wav,reverberacion_Hight
DGFP0349-reverberacion_Hight-air_binaural_aula_carolina_0_1_1_90_3.wav,reverberacion_Hight
BIFA0192-reverberacion_Hight-air_phone_corridor_hfrp_1.wav,reverberacion_Hight
OPFA0086-reverberacion_Hight-air_binaural_aula_carolina_0_1_1_90_3.wav,reverberacion_Hight
XUFA0061-reverberacion_Hight-air_phone_corridor_hfrp_0.wav,reverberacion_Hight
OJFA0052-reverberacion_Hight-air_phone_corridor_hfrp_0.wav,reverberacion_Hight
imge3918-reverberacion_Hight-air_binaural_aula_carolina_1_1_3_135_3.wav,reverberacion_Hight
DIFP0402-reverberacion_Hight-air_binaural_aula_carolina_1_1_3_135_3.wav,reverberacion_Hight
ejge1193-reverberacion_Hight-air_binaural_aula_carolina_1_1_3_135_3.wav,reverberacion_Hight
